transaction_id,customer_id,product_id,store_id,transaction_date,quantity,discount_applied,total_amount,channel,payment_method
80220871-2af9-4ccb-87ec-2a6f9c917d69,868d2c3e-bfb0-4b1a-a96f-e99e5bf87e2a,9b87eeb9-45b9-41b3-a422-53fd39ca4d96,STORE_19,2023-08-31,5,0.29,882.14,Online,Credit Card
9c0d4ad2-295b-44ce-b924-d495652bcd78,6ad6b29d-74c9-46ae-a532-f68e7d9a5913,7837559d-a6dc-4826-a484-074173df3b30,STORE_2,2022-09-12,1,0.21,419.73,Online,Gift Card
c7237971-7e54-45b1-acbd-53584b0bac1f,a6d6c2cf-4292-49be-ada6-9a7ba9d4f1f5,054aba6b-25d6-4c3b-abde-7c22badad029,STORE_11,2024-02-16,2,0.06,587.41,Physical,PayPal
3c0d6188-1b06-4559-8504-7f7c9608ff4f,fc823192-1b40-4e6f-86ab-03f219f2df61,7e6d8e1a-c027-4b4a-9d37-e376448b3c3c,STORE_8,2023-07-26,4,0.3,2656.81,Online,PayPal
1f162cc3-e4e4-457b-b506-1970b21475d0,82af8342-7de1-43cb-af64-4397eab8a162,d257a260-25cc-4edf-8ec1-0ba741314509,STORE_11,2023-04-02,4,0.13,1764.95,Physical,Gift Card
f0573387-2bc7-4697-ac01-7d4e0b0a7dbd,5cda9f5e-47ab-48ea-9f6c-100ace0b5dac,93b600f2-171b-420e-bd0e-4119cfc2bda5,STORE_46,2023-10-04,2,0.28,544.59,Physical,Gift Card
973ec79d-ecd0-409f-b473-bc7ae4d2fb4f,1e15708d-bc36-4fdf-8236-47332cfaf5d8,5a513a9a-228c-4b5f-8851-eccc58057f69,STORE_29,2025-05-15,1,0.29,623.66,Physical,Gift Card
a7db5ab3-04f4-4453-a8ee-3084f0443834,0ed11610-8274-4452-b636-6e7ff8b12fb9,7c884802-7d9d-4239-b798-0eac3c8ff598,STORE_17,2024-03-16,4,0.01,974.56,Online,Gift Card
96b2e658-ac45-48e8-a918-a3f7397e9caa,d1b1548f-333d-4863-b10c-e8f30e111ee3,9ccee7cf-d05a-4f5f-9e19-f9d1fa3a0181,STORE_2,2022-07-21,2,0.17,1296.83,Online,Credit Card
cbcaa35f-4d9e-426c-b1fa-93dd7e6b3f02,bdb64cea-d1bf-486d-b236-749250673c1a,ea313827-2a4a-4012-816d-26732a93fcde,STORE_47,2023-11-13,4,0.24,2012.69,Physical,Cash
a3572d9f-34b1-4360-a98b-8493a79480f1,9d46498c-0a30-40ca-a931-a1e7fad66a23,35f7da40-83ce-4909-970e-24e0c2e4deb8,STORE_8,2024-04-15,2,0.19,1043.34,Online,Cash
d7fa704d-97d6-4230-8277-d2dee4e92fe0,9d45b747-0b42-4d16-89c3-747a4afe49cf,33e65189-b1fb-416e-9e44-7422fcf1b25d,STORE_21,2023-04-17,3,0.03,76.77,Physical,Credit Card
09539119-d5ad-42c0-b9ad-036bf23d89be,02a6ade0-0404-4242-8ede-63e5a2a4111b,f05a91d0-68cb-4466-930f-dc68517785dc,STORE_28,2025-03-08,3,0.22,750.93,Physical,PayPal
bf6670d8-c116-49e5-ab61-3ab5c29b3a80,0bb0e8db-09ab-406d-82d1-f64ffaff2f3f,0e68310f-8ba7-45d3-9a68-ef1e171be471,STORE_34,2025-04-24,3,0.01,2734.72,Online,Gift Card
5a4a38e0-d766-4b84-8280-d1d73140e4d6,24e537d3-ff1f-4c27-bd43-c8f584d2a2c9,0c6632b8-04fa-4cb2-ad63-103f2cfba759,STORE_6,2025-03-09,3,0.15,408.84,Online,Gift Card
8337d91a-bde1-4ef4-8f32-b1f6197c117b,46a14db0-eda7-43a1-ae23-6d2d2e0da347,f8835e85-d320-4e95-9745-2b71e472a5cd,STORE_49,2025-01-27,4,0.04,2074.29,Online,Credit Card
b3b36cc4-53ff-416d-b22c-8114c7730397,78a4fd1c-a4e2-482a-9127-3bca687e5b40,bddaada0-5a98-475c-a26b-d8fcb311090d,STORE_19,2024-12-10,2,0.0,1191.68,Online,Credit Card
130964be-fff8-45e1-862a-3bfa70ec572e,44ff47f3-e36b-4ba2-9eb9-a27e8baadb5d,637ca329-cceb-42ab-97d7-1e4950f3041e,STORE_38,2023-11-27,4,0.06,3554.89,Online,Cash
eee7c132-d037-4d94-b0a0-95b62e6dfe36,2441387e-abbe-45ff-8db3-d3fbc9929196,01092497-4ab7-4f09-a9c3-520cbb5edb76,STORE_6,2024-10-17,3,0.28,1033.19,Online,Credit Card
d923c51e-bc1c-4d64-b95e-c6765cd0176d,918abb43-0f2a-4b38-9838-56d7948596d5,33e65189-b1fb-416e-9e44-7422fcf1b25d,STORE_4,2024-02-13,5,0.13,114.75,Physical,Cash
7b8d0247-aa2d-431f-8937-f69dae16bd04,b2452034-da45-49df-a169-dd99b6377b21,4de82621-fd71-44db-884f-c9bc07f08b68,STORE_43,2025-04-03,5,0.06,2128.21,Online,PayPal
2ffaf3ff-b394-413b-8000-ef272f68138c,e35ea711-8f09-46ce-944e-226907d28634,c3413f96-f860-4369-9e06-9b2f955f021a,STORE_49,2025-04-01,5,0.25,3145.58,Online,Cash
5c317477-a787-4517-bfbe-51ea1db80d29,448f5424-14a2-4467-bccc-73eddac498ff,97871d45-50bf-487d-9c21-9f1ec6929034,STORE_30,2022-12-19,3,0.18,758.66,Physical,Gift Card
11a21a0b-4839-4564-a3a8-94fcbceb1ed8,61addd9a-33fa-4136-b1c8-36272a8639f0,6fbd3d08-f773-40db-be96-bef8920d6237,STORE_4,2022-09-22,5,0.22,1799.26,Physical,Cash
0ceb0281-1ae6-41a1-98fa-887e6921ea09,dfbcbe9b-233b-4c2a-9b9e-33f013f318cc,1ed7ea04-0221-40cb-99c3-e9f7947c4b4a,STORE_41,2024-04-16,1,0.26,457.42,Physical,PayPal
f759d586-9301-42e7-8910-ed6dde6fe592,85e34e9f-dac9-41e4-9070-52b353859fef,e9283731-827d-4faf-b43e-768a7a2796b9,STORE_20,2023-05-02,4,0.23,2926.03,Physical,Gift Card
bd02c997-3379-431f-a6b2-daf0d872610b,0dfaddff-ed57-43cc-8fe0-e034c6a50658,fbaa2a35-a0db-4dac-82ed-b2f9c5e98cff,STORE_38,2024-03-12,2,0.04,1682.69,Online,PayPal
690f10aa-5b57-495d-8b83-5a562b8929d5,6a01f48b-1eac-4a1d-b1cd-4fd26287071a,11c00389-495f-4375-8f8d-59ae5b59616c,STORE_2,2023-12-22,4,0.03,541.76,Online,Credit Card
daf04135-c137-44c9-8065-23de21597f18,2667126e-9ac1-437e-a016-8b23a33789db,ccf86082-ad2f-4da0-93a6-bfc8c828de02,STORE_9,2023-05-31,5,0.18,2228.96,Online,Credit Card
4822ccf6-ddf4-42d6-b034-be0b461c1cf8,c5b56f1e-dc53-4c6c-a833-0933fcd6ce5c,19e2da24-4e4a-4300-a402-c0bb5f1e1046,STORE_20,2023-02-12,3,0.18,906.36,Physical,Cash
c19af484-cea9-4013-9320-42d01d013b76,a6aa5e19-bbdc-465c-a244-891336ed9c5e,e23d2ad2-7098-45a2-9a4b-3759535b7639,STORE_39,2023-10-23,3,0.0,1973.85,Online,Credit Card
a8b58019-3184-4bf5-aa65-06d45ceed51e,69bf11fc-bb26-4117-92c9-59290002a6d3,10ea0bab-d4c8-49ac-b88a-ae4d78c252e1,STORE_8,2023-07-22,4,0.13,395.88,Online,PayPal
c27acddd-6590-49f4-a36e-a7f494f3b475,84f3faff-6a05-48c4-9dc9-d491955d03af,a14f20af-4d67-40a7-a032-bb2ba519efe8,STORE_21,2023-04-21,2,0.24,1042.55,Physical,Cash
8fe0954c-a5e6-42b6-9d0a-292d66100c4d,b696255b-066a-4227-8d16-b757f30b2485,33e65189-b1fb-416e-9e44-7422fcf1b25d,STORE_45,2025-04-28,3,0.05,75.18,Online,PayPal
2f2eda7b-61be-4495-a747-ccd3882c5c9a,fdfee500-e3b4-4f68-b9f7-ddf72ac3fcdc,9a89f9f8-0cfd-48c4-a22f-3ffc462e0739,STORE_48,2024-06-11,4,0.21,923.79,Physical,Gift Card
1a8a4566-508d-4087-bc88-a4f19bb43af1,1d42626d-2e06-4a7c-bffb-b6182f1a5eab,06921b97-49c8-4ccc-9d6e-c9ad9e4a06ed,STORE_12,2022-11-22,5,0.23,819.9,Online,PayPal
15cf5e3c-5785-4655-89d0-449aefe0ec04,aa8c4c7b-b74b-4246-a3e7-57d7b1d5e315,7564dba9-104b-4273-81d2-decf3e87d1a6,STORE_45,2023-04-03,2,0.14,59.06,Online,Gift Card
db7d805b-d1eb-42a5-bdbe-a0ff501a7d84,d7e54a20-6e48-4b8d-b32c-9e47c275c405,186ece8a-cbe6-44df-ae4d-fb63a2234695,STORE_10,2022-11-09,3,0.2,1936.82,Physical,Cash
9e758631-e385-4459-91bf-382c3794bade,8d88e685-e0c4-474f-bb81-7e3f74254367,7837559d-a6dc-4826-a484-074173df3b30,STORE_27,2022-11-29,4,0.16,1785.17,Physical,Gift Card
6512e3a5-89a8-4eac-ae76-bc2162ca5dcf,d9e3a835-5ee5-4388-b3d5-d080d80bc9f2,8bb7dcb7-9c67-4beb-8bb3-2586c4c22a11,STORE_49,2022-12-18,2,0.21,1575.4,Online,Cash
205dc88c-cf10-4fd1-8515-30500dfd3f50,a2ffb52c-ab0b-47c8-a60d-6de24732402f,751f7942-f32e-451b-b300-bbb25f689a94,STORE_25,2024-08-09,4,0.09,1582.6,Online,Cash
fd815af6-99a7-448a-95ae-604e084e26f8,2a44aebc-3586-4d17-b142-4ddf422a31de,0e68310f-8ba7-45d3-9a68-ef1e171be471,STORE_24,2024-09-22,1,0.23,709.0,Physical,Cash
b6a9b3b0-94b8-4e18-acf5-d4e4cc7c79bc,348d9c1c-4aa1-49a5-a9bb-562f1d261f88,5f3d8440-c4f7-41ec-82c0-89b99040029d,STORE_49,2025-06-03,4,0.21,2700.41,Online,Cash
31c2dbf5-3d77-4224-bef7-f2852b3d9d18,b33251a2-be34-42b8-934f-606b08d749b9,06584462-cc27-4f15-895e-ee45ebabf4be,STORE_43,2024-09-13,2,0.27,446.48,Online,PayPal
5dc1b0b0-55e1-410f-b9a1-c64aa962af8c,4108faaf-a382-46f6-b9aa-c05e901e60a3,b9feaf57-7c6c-4761-a778-d56b56db1246,STORE_48,2022-07-21,5,0.26,2721.68,Physical,Gift Card
b577b1ab-0280-49a1-8ba9-785e9dc29dbb,5313ef5b-8b51-441c-8fba-47a2648efa0d,dbad0ba4-5ae7-4783-8e0a-c63d0326fe99,STORE_29,2023-05-25,2,0.12,1276.79,Physical,Credit Card
378af7c2-c7ca-4289-8c0c-09894367ce39,55ad7f7c-5f28-47e6-8aed-fe3858aa385d,29450410-6aa7-4731-9c9a-5b3e7204a81d,STORE_42,2022-10-25,5,0.02,3908.98,Online,PayPal
e9412d59-3a97-48c1-9db3-6a22c4c1b613,080d97ea-a325-4fdd-9e9d-61f263457f19,03755c4d-fbf0-4991-bae5-5784dd7c6cd3,STORE_13,2024-11-14,1,0.12,727.78,Online,PayPal
782c6967-adf8-4936-ac74-8e65771dad86,57354353-0000-470e-b326-2d0607fea581,210dc8a4-c733-4d53-9240-c7bd9446f9a6,STORE_11,2022-07-29,1,0.13,791.71,Physical,Cash
29096ef7-00b0-44fb-98c5-bf63ea579331,946e9c35-365e-4f47-b4b8-dd05bc9270f4,9ccee7cf-d05a-4f5f-9e19-f9d1fa3a0181,STORE_45,2024-04-26,4,0.21,2468.66,Online,Gift Card
17713b30-c984-440a-a139-ff029abab8ff,182f4b59-765e-47e3-82c0-27e9afa88ab9,6b8529f0-48ef-4543-a32e-4b558cbe80fe,STORE_8,2024-02-02,3,0.15,1255.85,Online,Gift Card
7e5fa13a-4ceb-44b1-b122-d9cd812c839f,7382d7e4-170b-4d3c-9913-948986053898,1b176c13-0c72-4449-b759-1e010a2ed58f,STORE_30,2024-05-04,3,0.23,327.03,Physical,Cash
61af26b6-c1c3-45aa-bedd-80fef1de4d04,d55064d1-6ed8-4179-a6c7-a37dc39f3f34,33e65189-b1fb-416e-9e44-7422fcf1b25d,STORE_40,2025-04-19,3,0.03,76.77,Online,PayPal
b80f719f-9115-46e3-8d2a-8ebd50bf04d7,bedc8f4e-d222-47e1-bdfd-0847d36940df,00dbf824-9db1-438e-9aff-52d8fa29ec31,STORE_37,2023-12-17,4,0.13,1264.7,Physical,Credit Card
543a137b-eb9f-4118-b3b9-1e992fa39f7b,50b5eff5-75e6-482d-aadd-11a3b9acf25d,df869091-9939-4e8b-8a3f-3a541732150a,STORE_31,2022-07-28,1,0.12,499.54,Online,Gift Card
b7914194-ae42-4e73-8f43-2f3ef6873848,35f10452-201b-476a-9297-1bf25f5ef0f0,06921b97-49c8-4ccc-9d6e-c9ad9e4a06ed,STORE_9,2024-06-04,5,0.24,809.25,Online,Gift Card
ef5016ef-487c-417a-910e-346fc28f8577,ecb68b7c-5cfb-4228-a359-95d58cb2dbd3,615c234a-9314-41e1-b3b3-ec7d569ba8f4,STORE_49,2025-07-05,2,0.09,177.74,Online,Credit Card
4467ad28-7620-471f-abe2-1c1ffef17bb0,e3a71742-a577-4b62-9b97-1f032b9ccbc9,216822c1-ec87-4a70-8427-9bef175c9ef1,STORE_43,2024-07-14,1,0.12,686.26,Online,Cash
54540733-9df9-4e17-8210-123bf7a28158,9f32df96-463f-4977-8b12-85f83ea51e50,8bb7dcb7-9c67-4beb-8bb3-2586c4c22a11,STORE_24,2023-12-18,3,0.03,2901.53,Physical,PayPal
06a3339f-7cf0-4760-b694-255bc469816d,723eb91d-5ec0-45c5-b18e-f164d1770de6,0fa50111-ba3d-405f-b710-2a5e4f97b60b,STORE_18,2023-12-21,3,0.08,674.88,Physical,Gift Card
6fd48270-c9c8-433b-baa9-2275264092e1,9104ba1a-a20a-46ea-b14a-4f9aabb45dce,a94ee64b-037e-403e-b328-ffaab6a438bf,STORE_50,2024-03-11,1,0.04,740.0,Physical,PayPal
4dd56519-e095-4659-93c4-874fd2b96a63,56dee3c0-b76a-45ad-baf5-ae707f378fa6,4d18e871-2066-4d5a-ad79-404abc05fb2a,STORE_50,2023-08-30,5,0.12,889.33,Physical,Gift Card
3a3beb60-fc17-41c0-9f6b-da614aef7466,3c65ed97-75ea-4ce9-8eb7-cea087a04dba,2898927d-dece-4e2c-b0e9-2daa5ce37dae,STORE_39,2022-08-17,5,0.23,2590.97,Online,Cash
5a551aa5-b917-4111-b2bd-06fbe368ae57,f6c360dd-e9f7-4692-923d-db09c59539d1,efb55b84-b390-4d6b-abbe-faff94fc4996,STORE_34,2025-03-02,1,0.22,270.32,Online,Gift Card
1a05d4ee-b63f-4a47-a26c-53bf97366a17,4011878e-95f0-4108-8cf2-4b9d0b1e2daa,641b8d5f-0d68-4337-bfae-cd9ab24cb806,STORE_21,2022-08-23,2,0.12,1179.06,Physical,Credit Card
12a1799d-9940-491c-867f-30317fae9263,48e94501-92de-403c-88ab-49a3287d2e8a,93b600f2-171b-420e-bd0e-4119cfc2bda5,STORE_27,2024-03-15,3,0.05,1077.84,Physical,PayPal
68b4de72-d826-4da6-ae6b-f43b0135c6f6,9d031c51-2f09-4033-b611-759cb0d1ad6b,ad91fdc2-617b-4998-8d15-76032eaafa06,STORE_29,2025-05-28,4,0.02,1909.98,Physical,Credit Card
4e2d2b94-72b5-4e74-b1aa-a9f0105c8fae,abda0ada-d46e-4326-89a6-da8069f6f3b5,c3413f96-f860-4369-9e06-9b2f955f021a,STORE_35,2024-05-25,1,0.16,704.61,Online,PayPal
d95ad62f-221e-469c-971a-d66bace50077,a3d87f65-759e-459e-9929-6ce3c9a501ad,6fbd3d08-f773-40db-be96-bef8920d6237,STORE_5,2022-09-14,5,0.23,1776.2,Physical,Cash
eb4b0e27-ba72-4a07-8ad7-b1b5cd886b10,05172c89-9226-466c-94bc-86c3bf45d0c7,a75a95d6-f2c2-499c-a25e-26ec44286747,STORE_37,2022-12-02,2,0.08,772.56,Physical,Credit Card
b92f3e64-5aae-4b67-abb7-81b782e2e640,931c2193-57f7-405c-9b79-1b2f63d30dce,c92db5d4-4c74-4ba7-9d9f-62faa5176e50,STORE_8,2024-12-17,1,0.25,433.04,Online,Gift Card
c4c9f97c-d9e0-4d95-8f9e-d65974030459,3bdfe5c0-e1e7-42f7-9cb9-71426260f816,8b544427-3532-4b9d-b6a5-97d8f41d0b23,STORE_38,2025-04-01,5,0.26,1209.12,Online,PayPal
7c5ea68f-8a8b-4a60-bb7a-cfbbd2c4cae1,03bb2ece-327f-46f2-9583-6ad704e8cb01,5f67f3ee-f63a-4187-969c-bc6ff20ec4dd,STORE_45,2024-01-23,3,0.3,245.64,Online,Cash
eea7b5b9-ffa8-40d2-b506-e4c0cb142ade,151b1b47-b994-484c-af42-14a5f3878823,fbaa2a35-a0db-4dac-82ed-b2f9c5e98cff,STORE_17,2023-02-23,2,0.11,1559.99,Online,Cash
9b3b3c2c-79b3-4ab0-bbc6-5ec25ad58002,eb21c227-aa18-4783-a032-4b0e58ad391e,49a21c0a-80b6-4ab9-b6ad-c5bac98f19e6,STORE_8,2025-06-26,1,0.09,283.48,Online,Credit Card
13595cf8-f2d6-45a7-8829-474e685bad90,336e8c41-77a0-4525-9c7c-451bc7cc2bc0,ccf86082-ad2f-4da0-93a6-bfc8c828de02,STORE_48,2025-02-18,2,0.11,967.7,Physical,Gift Card
18cf9c51-d996-4e5c-8682-5c2757d29158,1e0eabcd-7aea-4c95-a496-ff26cad81193,e23d2ad2-7098-45a2-9a4b-3759535b7639,STORE_18,2025-04-16,3,0.3,1381.7,Physical,Credit Card
9b387e56-d69f-4927-aecf-99210edeac0c,42172dde-f52f-4a87-9579-5201c64acfca,f05a91d0-68cb-4466-930f-dc68517785dc,STORE_50,2024-05-03,4,0.19,1039.75,Physical,PayPal
ad11b5c1-9293-4488-b7a2-896c602c5d1f,dddd43a6-8aea-4d99-a40f-c3d993a454b4,de956350-d832-4382-90e1-186f30fcf2e6,STORE_21,2023-12-10,1,0.27,51.69,Physical,Credit Card
afb0b979-b76a-4a5c-a830-c54ea01397ed,c303a286-dca2-4b70-8f98-082776650b1d,457e8811-1274-4082-a3ff-4c01aae0c168,STORE_29,2023-04-27,4,0.0,2293.88,Physical,Cash
f5f3e4f8-cfe4-4432-a73b-c5ff44c0c5f3,7aec6b3e-f6a3-4d24-b4ea-eca3a4420ca9,11c00389-495f-4375-8f8d-59ae5b59616c,STORE_13,2024-01-18,2,0.2,223.41,Online,Credit Card
0f1266ce-aa10-417d-aebb-37a42a7eaa62,0cf24b9a-9320-49e8-9a18-e9f145c6852e,23d5228d-5bd4-4f6c-a82f-cb7f25e57466,STORE_1,2023-11-03,1,0.11,735.66,Online,PayPal
57420e9e-c2da-4839-8954-6f81e3879c12,b9616085-cd96-43b5-b9c6-1d84b8d58966,e6655c93-771b-4123-ada0-b9ef82c3a448,STORE_26,2024-05-24,5,0.08,564.05,Physical,Credit Card
54d7a783-c9e2-4113-9f65-d996c11578a0,7ce7a71f-136d-4b2a-9e32-b785d3fd7953,9298b807-36ea-45dd-8d8b-34b30463a11a,STORE_29,2025-02-27,2,0.25,982.52,Physical,PayPal
35b19624-e587-4ce5-a2bd-e4dbbc26bedd,e9b8a54c-470d-4307-a482-ce255a9bac4b,52e61ccd-12fe-48fa-a0a8-3d5d744c4920,STORE_44,2022-10-05,2,0.03,832.9,Physical,Gift Card
0131baa0-9259-4a94-97d1-cd3eba2524b1,6274ba4c-04ef-421d-8ce1-0bf7d5535e6a,61d69ac6-c512-47c9-aa23-fbbf8c402fd5,STORE_30,2025-02-09,4,0.09,3519.73,Physical,Gift Card
ce00ecd4-0f0e-4c96-b273-03bf0640ba8f,83ab5105-764e-4def-8b13-78a466640c5b,6adda971-db75-4162-8aa2-52cd15cd3780,STORE_50,2025-02-10,3,0.18,97.15,Physical,Credit Card
fa473aed-a16b-45e8-8774-5075840bbbce,7b31473b-ca75-4723-b5a2-48bb313b7fc0,6967c4d4-1f26-4ad6-ab71-663b95bb52f4,STORE_1,2024-04-06,1,0.15,690.91,Online,Gift Card
8825f42f-3c95-4916-8823-465f54e56767,4457faf1-7e45-4025-bf01-24bbe6b37556,457e8811-1274-4082-a3ff-4c01aae0c168,STORE_17,2024-01-12,5,0.22,2236.53,Online,PayPal
d7cdb34a-4f1e-4973-9e7f-ef692607b2b4,ed2ba136-db28-41db-b3f5-80ccf0925c65,dbad0ba4-5ae7-4783-8e0a-c63d0326fe99,STORE_24,2022-07-21,5,0.16,3046.89,Physical,PayPal
a08e1571-521c-4a56-b86c-99b5491e6e8c,c0fa6932-fa86-4bfa-9fcd-9a85d9f58ea8,e69ce8f1-6ca8-40bb-88db-c2f62a83f3da,STORE_7,2024-04-29,5,0.26,1095.31,Physical,Cash
2f86de62-94d6-46e6-986d-8331c3aa70ae,589d9969-49c8-4072-b0b4-b2a63a803f9e,e10ef2b8-4b43-4d7e-99f9-fd6e77c508ae,STORE_14,2023-02-16,5,0.13,3725.51,Physical,PayPal
52989561-1a27-420b-9ea8-7ff6fb8568ef,c89dae7f-021f-46fe-b342-8e663084fa4d,10ea0bab-d4c8-49ac-b88a-ae4d78c252e1,STORE_40,2023-10-07,2,0.29,161.54,Online,Gift Card
caac2492-69c6-45b7-88e7-592f55a4ef27,51f5a81b-fa1c-49dd-afbd-6c152a847a8d,6fbd3d08-f773-40db-be96-bef8920d6237,STORE_14,2022-09-15,3,0.22,1079.56,Physical,Gift Card
743b2530-1eb8-4717-8b4e-ac7feb5a1f22,fa0ad523-27a2-419b-aeae-35b9077044d2,93b600f2-171b-420e-bd0e-4119cfc2bda5,STORE_41,2024-02-07,2,0.14,650.49,Physical,Gift Card
fa255328-b273-4c59-b224-e3d76bf1e4b7,210a3413-509b-42c4-90de-fdb31335d253,33e65189-b1fb-416e-9e44-7422fcf1b25d,STORE_2,2024-03-04,5,0.06,123.99,Online,Gift Card
57a7fcc9-9dd0-44ae-a09e-a916bd69c4e2,02b55cbc-b803-4ec1-9e3c-92c9e5496acb,1b176c13-0c72-4449-b759-1e010a2ed58f,STORE_24,2023-08-12,1,0.12,124.58,Physical,PayPal
def55d86-492e-461f-adc3-935bbe71b85a,d12ce9b6-8df3-4914-ac62-07b23fb81247,d03416b4-aefb-479a-b53b-24d61b74c563,STORE_10,2023-09-24,1,0.11,449.28,Physical,Credit Card
0cbf3391-f888-4922-8063-3930aefb20c4,6aded42c-0178-440d-b335-2f830327bd56,566a624c-a0ac-4273-b8fe-7ae950d14339,STORE_37,2025-02-27,5,0.15,2517.53,Physical,Cash
6c49a5ce-b4e7-403e-ac07-860f8901606c,1467a832-ca53-4fb6-935d-9ea977212bab,11ddab30-d8b7-414c-8ed1-90d3e5d2448c,STORE_23,2023-05-10,4,0.25,2649.42,Online,Cash
5aa5211f-6749-41e9-9387-c08dcaea76df,97234cdf-91b1-4107-88cd-c18985739822,054aba6b-25d6-4c3b-abde-7c22badad029,STORE_14,2024-04-13,4,0.19,1012.34,Physical,Credit Card
b5b6efc1-537f-44ca-86f5-0f35682ff4c0,d65958b3-2212-4b2d-b34f-c59903be97cb,6e0262ea-b461-40b6-ac4f-39abcec3012f,STORE_49,2024-11-20,2,0.07,482.07,Online,Gift Card
2007a0f7-b8de-44b6-a5ac-ac8cfd9f40f2,d0233c22-2c56-42a1-8236-8afdcdfe216a,e1ed9224-472d-432f-94bb-42a6e18df196,STORE_40,2023-05-05,2,0.2,1215.44,Online,Credit Card
c6b47a04-5205-4ae5-8976-287f28811e6a,0512f4f6-551f-49f4-a8b1-fcb58044f9b4,216822c1-ec87-4a70-8427-9bef175c9ef1,STORE_38,2025-01-21,5,0.15,3314.32,Online,Credit Card
9bc284e1-0968-4d5b-9ef2-f38b53ad3484,4780aff4-41c7-413b-ba4a-bc7aa932ff2f,566a624c-a0ac-4273-b8fe-7ae950d14339,STORE_26,2023-05-20,2,0.07,1101.79,Physical,Credit Card
1740f40a-1ec3-434d-a9d0-934c4dd6f804,bdb64cea-d1bf-486d-b236-749250673c1a,ab93e21d-1265-442f-82ab-e7fba6506e86,STORE_4,2022-09-25,4,0.09,3232.87,Physical,Cash
3d470154-a01a-42f0-9c81-a9a8a09d4671,7ef464ed-a1b3-4af3-867f-a7e92fa63d3d,5a76418d-c37a-4146-8714-fb0a261b67d7,STORE_43,2025-01-16,1,0.2,599.15,Online,Cash
5d65744c-6ca8-42ba-b5eb-ee4839d65b88,ed2b553c-e995-4cf3-bde4-a8f4fe217294,210dc8a4-c733-4d53-9240-c7bd9446f9a6,STORE_38,2025-02-22,4,0.17,3021.23,Online,Cash
cafb39e0-1de9-40ea-90bc-bbb9af4fd64a,91f30c52-1a46-4c78-90c6-8832deaa01eb,5408251a-e719-4b1a-bf25-8290a803e124,STORE_38,2022-12-05,4,0.13,2140.44,Online,Cash
2e96cbb3-6436-42cf-af3e-2af60bc4391d,0b38c260-d920-42f7-a110-7aa9a9d82854,9b421ca1-4918-43e8-9160-41a9a96e730d,STORE_19,2024-04-16,2,0.18,1531.51,Online,Credit Card
5814404e-00b4-4e64-8684-c795f83cf93c,faa0e671-26ca-48be-8b9e-b5f14f88d3c1,03755c4d-fbf0-4991-bae5-5784dd7c6cd3,STORE_17,2022-10-03,4,0.22,2580.3,Online,Gift Card
3102e990-d858-4186-8424-04562d19a77f,4af12c35-8fd7-419e-bb45-3697d5c0071e,3cc03cb0-c965-4f72-817f-7e66e54d7b30,STORE_26,2025-06-01,1,0.11,258.77,Physical,Credit Card
badd1807-a966-4a70-b719-1ead214fd426,e9b3ccc1-b291-4ce4-8033-ed6b638a8c06,615c234a-9314-41e1-b3b3-ec7d569ba8f4,STORE_39,2024-04-30,4,0.18,320.32,Online,Cash
bc442487-bbd3-4592-a970-070617bbe4c8,0fd3dda2-f123-485c-a7d9-f6b2682cf64c,5e17f8cd-b3b3-41d2-ba7d-c78def212faf,STORE_34,2024-08-08,5,0.3,1037.29,Online,Gift Card
27dcc472-7449-4f3b-891d-14fb77dcf52c,9a33f82f-60bd-4d41-accb-77a52f830d09,874d5c7a-9a09-486d-815c-304a9afeac7b,STORE_22,2023-06-22,4,0.25,2427.9,Online,PayPal
25cc79fd-bade-4da5-8e57-598b923ca9e9,d91279bd-644f-46a5-9c65-042d22bf7786,2224ae30-a5bd-4517-bf38-1897febbb958,STORE_38,2025-05-14,3,0.17,1034.05,Online,Gift Card
be0c9430-63f0-42c4-83db-cfa8211602de,6297ae75-70bc-4bea-9be1-9213a61cdcb5,c999ab66-8a2f-4c05-a70a-7eaf9642644b,STORE_30,2024-11-01,2,0.16,940.65,Physical,PayPal
24528efd-4743-4da4-bb9b-6d1a1bc9ee20,dbf6d4ad-ac98-4841-a623-c63a7d5fbc63,78fdea47-eed3-418d-8227-1b225f1fca82,STORE_36,2022-08-17,4,0.12,2924.2,Physical,PayPal
a6eb8017-050e-419b-a1fb-abcabcd0df3f,4f16cbbe-bc2c-4927-b20b-0be1a0cd6756,e10ef2b8-4b43-4d7e-99f9-fd6e77c508ae,STORE_19,2023-11-13,5,0.12,3768.34,Online,Credit Card
679f284b-7437-473a-a57f-9726ec056759,39f1ad5d-cd58-41c5-bfab-94c30519ed16,9dd890e1-578a-48b5-9b8c-6f443a250bde,STORE_42,2023-07-18,1,0.28,26.69,Online,Credit Card
328b0a28-7f53-487b-9fcb-db54cb9b7502,c0f228c2-e358-4315-be8c-45ac7619261a,9b87eeb9-45b9-41b3-a422-53fd39ca4d96,STORE_10,2024-05-27,1,0.16,208.73,Physical,Credit Card
bc58258d-d40e-46b3-a1b7-ef97a50d270b,694fa4fd-3bfd-438e-be92-6f6688d7c1e6,7d707cf2-6c17-4aa5-90a5-5591d7838aa0,STORE_14,2023-05-26,5,0.19,1608.58,Physical,Gift Card
